@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}
@attribute outputs-4 {0,1,2,3}

@data
4733,'2018/02/24 12:04:42:590',17,12.284027,-26.140709,-47.02066,?,?,?,1
4734,'2018/02/24 12:04:42:618',17,12.308043,-26.051422,-47.165764,?,?,?,1
4735,'2018/02/24 12:04:42:649',17,12.325886,-25.991217,-47.357506,?,?,?,1
4736,'2018/02/24 12:04:42:687',17,12.332145,-25.933966,-47.557724,?,?,?,1
4737,'2018/02/24 12:04:42:726',17,12.307783,-25.895485,-47.794395,?,?,?,1
4738,'2018/02/24 12:04:42:751',17,12.258507,-25.884979,-48.021736,?,?,?,1
4739,'2018/02/24 12:04:42:793',17,12.205027,-25.909611,-48.187752,?,?,?,1
4740,'2018/02/24 12:04:42:817',17,12.128731,-25.950794,-48.365723,?,?,?,1
4741,'2018/02/24 12:04:42:851',17,12.02979,-26.012836,-48.524803,?,?,?,1
4742,'2018/02/24 12:04:42:888',17,11.955055,-26.096844,-48.633919,?,?,?,1
4743,'2018/02/24 12:04:42:919',17,11.953619,-26.169971,-48.376411,?,?,?,1
4744,'2018/02/24 12:04:42:948',17,11.89267,-26.255051,-48.288185,?,?,?,1
4745,'2018/02/24 12:04:42:988',17,11.823202,-26.317474,-48.249382,?,?,?,1
4746,'2018/02/24 12:04:43:020',17,11.740889,-26.371254,-48.254425,?,?,?,1
4747,'2018/02/24 12:04:43:048',17,11.672567,-26.416275,-48.266251,?,?,?,1
4748,'2018/02/24 12:04:43:090',17,11.609723,-26.455166,-48.297745,?,?,?,1
4749,'2018/02/24 12:04:43:121',17,11.554131,-26.482529,-48.330063,?,?,?,1
4750,'2018/02/24 12:04:43:152',17,11.834845,-26.660742,-47.964272,?,?,?,1
4751,'2018/02/24 12:04:43:195',17,12.397776,-26.865572,-47.529045,?,?,?,1
4752,'2018/02/24 12:04:43:219',17,13.335299,-27.058563,-47.020035,?,?,?,1
4753,'2018/02/24 12:04:43:250',17,14.706102,-27.192593,-46.347641,?,?,?,1
4754,'2018/02/24 12:04:43:287',17,16.086681,-27.322163,-45.803139,?,?,?,1
4755,'2018/02/24 12:04:43:320',17,17.533543,-27.817348,-45.242096,?,?,?,1
4756,'2018/02/24 12:04:43:359',17,18.890862,-28.453325,-44.849899,?,?,?,1
4757,'2018/02/24 12:04:43:396',17,19.524044,-28.542263,-44.780228,?,?,?,1
4758,'2018/02/24 12:04:43:425',17,19.94149,-28.577091,-44.801865,?,?,?,1
4759,'2018/02/24 12:04:43:452',17,20.087158,-28.486572,-44.961899,?,?,?,1
4760,'2018/02/24 12:04:43:488',17,19.830639,-28.2738,-45.2789,?,?,?,1
4761,'2018/02/24 12:04:43:517',17,18.779991,-27.879253,-45.791656,?,?,?,1
4762,'2018/02/24 12:04:43:556',17,17.161812,-27.261112,-46.487961,?,?,?,1
4763,'2018/02/24 12:04:43:593',17,14.519735,-25.931469,-47.02594,?,?,?,1
4764,'2018/02/24 12:04:43:618',17,13.044486,-25.676216,-47.377815,?,?,?,1
4765,'2018/02/24 12:04:43:657',17,12.005788,-25.426594,-47.575592,?,?,?,1
4766,'2018/02/24 12:04:43:687',17,10.935353,-26.259445,-46.027008,?,?,?,1
4767,'2018/02/24 12:04:43:719',17,10.314551,-26.202999,-45.543808,?,?,?,1
4768,'2018/02/24 12:04:43:755',17,9.95237,-26.219372,-45.228462,?,?,?,1
4769,'2018/02/24 12:04:43:794',17,9.87478,-26.566422,-44.883217,?,?,?,1
4770,'2018/02/24 12:04:43:819',17,10.233308,-27.507626,-44.271721,?,?,?,1
4771,'2018/02/24 12:04:43:852',17,11.474854,-30.018475,-42.623215,?,?,?,1
4772,'2018/02/24 12:04:43:888',17,12.439106,-31.634884,-41.921112,?,?,?,1
4773,'2018/02/24 12:04:43:920',17,14.227016,-35.044563,-40.958145,?,?,?,1
4774,'2018/02/24 12:04:43:953',17,15.178695,-36.451309,-40.722977,?,?,?,1
4775,'2018/02/24 12:04:43:986',17,15.928782,-37.170166,-40.693619,?,?,?,1
4776,'2018/02/24 12:04:44:021',17,16.963663,-34.73938,-42.636314,?,?,?,1
4777,'2018/02/24 12:04:44:056',17,17.884346,-32.987103,-44.481071,?,?,?,1
4778,'2018/02/24 12:04:44:086',17,18.281359,-31.557386,-45.520454,?,?,?,1
4779,'2018/02/24 12:04:44:120',17,18.149666,-28.252842,-47.198891,?,?,?,1
4780,'2018/02/24 12:04:44:153',17,17.284666,-24.638397,-48.244659,?,?,?,1
4781,'2018/02/24 12:04:44:185',17,16.246674,-22.291422,-48.621017,?,?,?,1
4782,'2018/02/24 12:04:44:220',17,15.295054,-20.925087,-48.887306,?,?,?,1
4783,'2018/02/24 12:04:44:257',17,14.305326,-20.213074,-48.9758,?,?,?,1
4784,'2018/02/24 12:04:44:287',17,12.939613,-20.28203,-48.769989,?,?,?,1
4785,'2018/02/24 12:04:44:320',17,11.567381,-21.205351,-48.904526,?,?,?,1
4786,'2018/02/24 12:04:44:357',17,9.782101,-23.581285,-49.676552,?,?,?,1
4787,'2018/02/24 12:04:44:387',17,8.346357,-26.874706,-51.5355,?,?,?,1
4788,'2018/02/24 12:04:44:419',17,8.27087,-30.720772,-53.858574,?,?,?,1
4789,'2018/02/24 12:04:44:463',17,8.479424,-33.237255,-55.569931,?,?,?,1
4790,'2018/02/24 12:04:44:487',17,8.921701,-35.000977,-56.805115,?,?,?,1
4791,'2018/02/24 12:04:44:518',17,11.324283,-32.816898,-48.25016,?,?,?,1
4792,'2018/02/24 12:04:44:555',17,13.230899,-33.63789,-46.219154,?,?,?,1
4793,'2018/02/24 12:04:44:588',17,14.741232,-33.41814,-45.204666,?,?,?,1
4794,'2018/02/24 12:04:44:628',17,16.487434,-32.815922,-45.129601,?,?,?,1
4795,'2018/02/24 12:04:44:664',17,17.957546,-32.085773,-45.625175,?,?,?,1
4796,'2018/02/24 12:04:44:686',17,19.25275,-31.209011,-46.556732,?,?,?,1
4797,'2018/02/24 12:04:44:724',17,20.164104,-30.236664,-47.450157,?,?,?,1
4798,'2018/02/24 12:04:44:756',17,20.671385,-28.832745,-48.326019,?,?,?,1
4799,'2018/02/24 12:04:44:790',17,20.771877,-27.364128,-49.050041,?,?,?,1
4800,'2018/02/24 12:04:44:826',17,20.410395,-25.882046,-49.618866,?,?,?,1
4801,'2018/02/24 12:04:44:859',17,19.807259,-24.735161,-49.994576,?,?,?,1
4802,'2018/02/24 12:04:44:886',17,18.932531,-23.877064,-50.200768,?,?,?,1
4803,'2018/02/24 12:04:44:924',17,17.837902,-23.461594,-50.017769,?,?,?,1
4804,'2018/02/24 12:04:44:952',17,16.868898,-23.299849,-49.949463,?,?,?,1
4805,'2018/02/24 12:04:44:987',17,16.076702,-23.461359,-49.897514,?,?,?,1
4806,'2018/02/24 12:04:45:026',17,15.455318,-23.920563,-49.882683,?,?,?,1
4807,'2018/02/24 12:04:45:060',17,15.014981,-25.078482,-49.867569,?,?,?,1
4808,'2018/02/24 12:04:45:085',17,14.81007,-25.990978,-49.90358,?,?,?,1
4809,'2018/02/24 12:04:45:124',17,14.741012,-26.691053,-49.968674,?,?,?,1
4810,'2018/02/24 12:04:45:154',17,14.73208,-27.188633,-50.041618,?,?,?,1
4811,'2018/02/24 12:04:45:186',17,14.742764,-27.528576,-50.112648,?,?,?,1
4812,'2018/02/24 12:04:45:225',17,14.754691,-27.755592,-50.179466,?,?,?,1
4813,'2018/02/24 12:04:45:259',17,14.772226,-27.916239,-50.255203,?,?,?,1
4814,'2018/02/24 12:04:45:286',17,14.78377,-28.01894,-50.324806,?,?,?,1
4815,'2018/02/24 12:04:45:326',17,14.792037,-28.084957,-50.391159,?,?,?,1
4816,'2018/02/24 12:04:45:354',17,14.794138,-28.122578,-50.447563,?,?,?,1
4817,'2018/02/24 12:04:45:389',17,14.791904,-28.139589,-50.496651,?,?,?,1
4818,'2018/02/24 12:04:45:424',17,14.780115,-28.140152,-50.536102,?,?,?,1
4819,'2018/02/24 12:04:45:458',17,14.760918,-28.129173,-50.567894,?,?,?,1
4820,'2018/02/24 12:04:45:484',17,14.733385,-28.107826,-50.599152,?,?,?,1
4821,'2018/02/24 12:04:45:524',17,14.690859,-28.078966,-50.62587,?,?,?,1
4822,'2018/02/24 12:04:45:557',17,14.63349,-28.043343,-50.635391,?,?,?,1
4823,'2018/02/24 12:04:45:590',17,14.498386,-28.005428,-50.583565,?,?,?,1
4824,'2018/02/24 12:04:45:626',17,14.34141,-27.95908,-50.485039,?,?,?,1
4825,'2018/02/24 12:04:45:659',17,14.202815,-27.94404,-50.392143,?,?,?,1
4826,'2018/02/24 12:04:45:690',17,13.922674,-27.987282,-50.273315,?,?,?,1
4827,'2018/02/24 12:04:45:723',17,13.796287,-28.02219,-50.108513,?,?,?,1
4828,'2018/02/24 12:04:45:752',17,13.766739,-28.06587,-49.957794,?,?,?,1
4829,'2018/02/24 12:04:45:792',17,13.671492,-28.046722,-49.73925,?,?,?,1
4830,'2018/02/24 12:04:45:825',17,13.27883,-28.066677,-49.482262,?,?,?,1
4831,'2018/02/24 12:04:45:858',17,13.462448,-28.096626,-49.933037,?,?,?,1
4832,'2018/02/24 12:04:45:897',17,13.341703,-28.174561,-50.144264,?,?,?,1
4833,'2018/02/24 12:04:45:923',17,12.934492,-28.30394,-50.311226,?,?,?,1
4834,'2018/02/24 12:04:45:958',17,12.624053,-28.358402,-50.770195,?,?,?,1
4835,'2018/02/24 12:04:45:994',17,12.51534,-28.381485,-51.403793,?,?,?,1
4836,'2018/02/24 12:04:46:024',17,12.954564,-29.376427,-52.189346,?,?,?,1
4837,'2018/02/24 12:04:46:053',17,13.239231,-30.173496,-52.744873,?,?,?,1
4838,'2018/02/24 12:04:46:098',17,12.992598,-31.027245,-52.808586,?,?,?,1
4839,'2018/02/24 12:04:46:129',17,14.478409,-32.380486,-53.149658,?,?,?,1
4840,'2018/02/24 12:04:46:153',17,16.039024,-33.482639,-49.935455,?,?,?,1
4841,'2018/02/24 12:04:46:192',17,15.55929,-34.044933,-47.671326,?,?,?,1
4842,'2018/02/24 12:04:46:226',17,15.554707,-34.297367,-45.95314,?,?,?,1
4843,'2018/02/24 12:04:46:258',17,15.821686,-34.996674,-45.322861,?,?,?,1
4844,'2018/02/24 12:04:46:300',17,16.642166,-34.675171,-45.12368,?,?,?,1
4845,'2018/02/24 12:04:46:329',17,16.156391,-34.568523,-42.132431,?,?,?,1
4846,'2018/02/24 12:04:46:357',17,19.742668,-39.642807,-40.672722,?,?,?,1
4847,'2018/02/24 12:04:46:397',17,21.845779,-41.809727,-39.554092,?,?,?,1
4848,'2018/02/24 12:04:46:426',17,22.495594,-42.611332,-38.68,?,?,?,1
4849,'2018/02/24 12:04:46:457',17,18.147846,-29.987556,-22.306183,?,?,?,1
4850,'2018/02/24 12:04:46:495',17,18.00156,-27.505663,-18.660645,?,?,?,1
4851,'2018/02/24 12:04:46:528',17,15.101425,-22.185366,-15.818031,?,?,?,1
4852,'2018/02/24 12:04:46:553',17,11.8288,-19.226673,-15.725899,?,?,?,1
4853,'2018/02/24 12:04:46:594',17,7.160912,-15.320482,-19.823624,?,?,?,1
4854,'2018/02/24 12:04:46:625',17,-3.634872,-46.70216,-24.873474,?,?,?,1
4855,'2018/02/24 12:04:46:652',17,-9.2258,-48.270069,-24.661446,?,?,?,1
4856,'2018/02/24 12:04:46:692',17,-14.663719,-51.27626,-22.210991,?,?,?,1
4857,'2018/02/24 12:04:46:727',17,-17.666283,-53.834446,-21.383629,?,?,?,1
4858,'2018/02/24 12:04:46:753',17,-19.602673,-51.586014,-18.717705,?,?,?,1
4859,'2018/02/24 12:04:46:789',17,-20.705349,-26.755665,-17.754585,?,?,?,1
4860,'2018/02/24 12:04:46:818',17,-7.908981,-14.319185,-10.635384,?,?,?,1
4861,'2018/02/24 12:04:53:166',17,22.114859,-31.927254,-11.707779,?,?,?,2
4862,'2018/02/24 12:04:53:198',17,22.106976,-32.248402,-11.509712,?,?,?,2
4863,'2018/02/24 12:04:53:231',17,22.258265,-32.237892,-11.62674,?,?,?,2
4864,'2018/02/24 12:04:53:263',17,22.795485,-32.05212,-12.218994,?,?,?,2
4865,'2018/02/24 12:04:53:300',17,23.53759,-31.83622,-13.127495,?,?,?,2
4866,'2018/02/24 12:04:53:338',17,24.137501,-31.674408,-13.963516,?,?,?,2
4867,'2018/02/24 12:04:53:363',17,24.316494,-31.130245,-14.536629,?,?,?,2
4868,'2018/02/24 12:04:53:400',17,24.007633,-30.293659,-14.799141,?,?,?,2
4869,'2018/02/24 12:04:53:429',17,23.217169,-29.199429,-14.756325,?,?,?,2
4870,'2018/02/24 12:04:53:464',17,23.108501,-28.374691,-15.02655,?,?,?,2
4871,'2018/02/24 12:04:53:502',17,23.292032,-27.738237,-15.542007,?,?,?,2
4872,'2018/02/24 12:04:53:539',17,22.344198,-36.315495,-13.367645,?,?,?,2
4873,'2018/02/24 12:04:53:561',17,22.015617,-41.710793,-12.509033,?,?,?,2
4874,'2018/02/24 12:04:53:600',17,21.72451,-44.895103,-11.989075,?,?,?,2
4875,'2018/02/24 12:04:53:631',17,21.785088,-46.375061,-12.139709,?,?,?,2
4876,'2018/02/24 12:04:53:662',17,21.914497,-47.342678,-12.420212,?,?,?,2
4877,'2018/02/24 12:04:53:703',17,22.087502,-47.770851,-12.760468,?,?,?,2
4878,'2018/02/24 12:04:53:736',17,22.250338,-47.698067,-13.186203,?,?,?,2
4879,'2018/02/24 12:04:53:761',17,22.457296,-47.051357,-13.670273,?,?,?,2
4880,'2018/02/24 12:04:53:800',17,22.62916,-46.207539,-14.087616,?,?,?,2
4881,'2018/02/24 12:04:53:831',17,22.774197,-45.3013,-14.427826,?,?,?,2
4882,'2018/02/24 12:04:53:863',17,22.891521,-44.434784,-14.684677,?,?,?,2
4883,'2018/02/24 12:04:53:900',17,22.985916,-43.448128,-14.859329,?,?,?,2
4884,'2018/02/24 12:04:53:933',17,23.053877,-42.56741,-15.003845,?,?,?,2
4885,'2018/02/24 12:04:53:961',17,23.17593,-41.606388,-15.306564,?,?,?,2
4886,'2018/02/24 12:04:53:999',17,23.500187,-39.852341,-16.289917,?,?,?,2
4887,'2018/02/24 12:04:54:031',17,24.057623,-35.156567,-19.218506,?,?,?,2
4888,'2018/02/24 12:04:54:062',17,24.201248,-33.405159,-20.3237,?,?,?,2
4889,'2018/02/24 12:04:54:099',17,24.262726,-32.351315,-20.981827,?,?,?,2
4890,'2018/02/24 12:04:54:135',17,24.273163,-31.643698,-21.442612,?,?,?,2
4891,'2018/02/24 12:04:54:163',17,24.239561,-31.177608,-21.62439,?,?,?,2
4892,'2018/02/24 12:04:54:199',17,24.18153,-30.93568,-21.52327,?,?,?,2
4893,'2018/02/24 12:04:54:231',17,24.130119,-30.905903,-21.160828,?,?,?,2
4894,'2018/02/24 12:04:54:263',17,24.016502,-30.983185,-20.695038,?,?,?,2
4895,'2018/02/24 12:04:54:296',17,23.362347,-29.811821,-19.656647,?,?,?,2
4896,'2018/02/24 12:04:54:340',17,22.820686,-28.886505,-18.929886,?,?,?,2
4897,'2018/02/24 12:04:54:363',17,22.5961,-28.232145,-18.738403,?,?,?,2
4898,'2018/02/24 12:04:54:401',17,21.05349,-26.437885,-17.937668,?,?,?,2
4899,'2018/02/24 12:04:54:431',17,20.19622,-25.36232,-17.494934,?,?,?,2
4900,'2018/02/24 12:04:54:467',17,20.95812,-26.952946,-17.475662,?,?,?,2
4901,'2018/02/24 12:04:54:500',17,22.86784,-34.599712,-14.820694,?,?,?,2
4902,'2018/02/24 12:04:54:533',17,23.958012,-38.510445,-13.45163,?,?,?,2
4903,'2018/02/24 12:04:54:565',17,24.529465,-40.387367,-12.77684,?,?,?,2
4904,'2018/02/24 12:04:54:595',17,24.963392,-41.618874,-12.286163,?,?,?,2
4905,'2018/02/24 12:04:54:632',17,25.305536,-42.441902,-11.957855,?,?,?,2
4906,'2018/02/24 12:04:54:669',17,25.592999,-42.978146,-11.736557,?,?,?,2
4907,'2018/02/24 12:04:54:697',17,25.841484,-43.255043,-11.608994,?,?,?,2
4908,'2018/02/24 12:04:54:733',17,26.199678,-42.929932,-11.780579,?,?,?,2
4909,'2018/02/24 12:04:54:772',17,26.392059,-42.603783,-12.045609,?,?,?,2
4910,'2018/02/24 12:04:54:798',17,26.386623,-42.364017,-12.446213,?,?,?,2
4911,'2018/02/24 12:04:54:828',17,26.091488,-42.14275,-13.217758,?,?,?,2
4912,'2018/02/24 12:04:54:868',17,25.451385,-42.001022,-14.477524,?,?,?,2
4913,'2018/02/24 12:04:54:901',17,24.631922,-41.962006,-15.947906,?,?,?,2
4914,'2018/02/24 12:04:54:933',17,23.899548,-42.036167,-17.111374,?,?,?,2
4915,'2018/02/24 12:04:54:978',17,22.543106,-39.406506,-21.735931,?,?,?,2
4916,'2018/02/24 12:04:54:997',17,21.877645,-38.036274,-24.03302,?,?,?,2
4917,'2018/02/24 12:04:55:030',17,21.530212,-37.557064,-25.047012,?,?,?,2
4918,'2018/02/24 12:04:55:067',17,21.251671,-37.238586,-25.724686,?,?,?,2
4919,'2018/02/24 12:04:55:099',17,20.810286,-37.076542,-25.942719,?,?,?,2
4920,'2018/02/24 12:04:55:132',17,19.894579,-37.099266,-25.437119,?,?,?,2
4921,'2018/02/24 12:04:55:169',17,17.193169,-38.88451,-23.042694,?,?,?,2
4922,'2018/02/24 12:04:55:198',17,16.01965,-39.043262,-22.610245,?,?,?,2
4923,'2018/02/24 12:04:55:228',17,17.069521,-33.767033,-23.638519,?,?,?,2
4924,'2018/02/24 12:04:55:268',17,17.854559,-31.000528,-24.109695,?,?,?,2
4925,'2018/02/24 12:04:55:301',17,18.11989,-29.980932,-24.140793,?,?,?,2
4926,'2018/02/24 12:04:55:332',17,18.474142,-29.247087,-23.945267,?,?,?,2
4927,'2018/02/24 12:04:55:371',17,18.821308,-28.143003,-23.272247,?,?,?,2
4928,'2018/02/24 12:04:55:397',17,19.404819,-27.219492,-22.397369,?,?,?,2
4929,'2018/02/24 12:04:55:431',17,21.296476,-34.869148,-18.136536,?,?,?,2
4930,'2018/02/24 12:04:55:466',17,22.604317,-38.615089,-15.754456,?,?,?,2
4931,'2018/02/24 12:04:55:499',17,23.324589,-40.764267,-14.587051,?,?,?,2
4932,'2018/02/24 12:04:55:531',17,23.776699,-42.200329,-13.772217,?,?,?,2
4933,'2018/02/24 12:04:55:572',17,24.091022,-42.995537,-13.402298,?,?,?,2
4934,'2018/02/24 12:04:55:600',17,24.242285,-43.439686,-13.393265,?,?,?,2
4935,'2018/02/24 12:04:55:632',17,24.216534,-43.566616,-13.690964,?,?,?,2
4936,'2018/02/24 12:04:55:668',17,23.927258,-42.969315,-14.935211,?,?,?,2
4937,'2018/02/24 12:04:55:697',17,23.385628,-41.476109,-16.703629,?,?,?,2
4938,'2018/02/24 12:04:55:734',17,23.094984,-40.764408,-17.530884,?,?,?,2
4939,'2018/02/24 12:04:55:772',17,22.834328,-40.228474,-18.062057,?,?,?,2
4940,'2018/02/24 12:04:55:798',17,22.594635,-39.821766,-18.400543,?,?,?,2
4941,'2018/02/24 12:04:55:832',17,23.189198,-33.233047,-21.67421,?,?,?,2
4942,'2018/02/24 12:04:55:864',17,23.216782,-31.15435,-22.988266,?,?,?,2
4943,'2018/02/24 12:04:55:900',17,23.232491,-30.112255,-23.574265,?,?,?,2
4944,'2018/02/24 12:04:55:938',17,23.238594,-29.379456,-23.969208,?,?,?,2
4945,'2018/02/24 12:04:55:971',17,22.901588,-30.432106,-23.443741,?,?,?,2
4946,'2018/02/24 12:04:55:999',17,22.260498,-35.878246,-19.179871,?,?,?,2
4947,'2018/02/24 12:04:56:032',17,22.162201,-40.382648,-15.706619,?,?,?,2
4948,'2018/02/24 12:04:56:068',17,22.166883,-42.517651,-14.058624,?,?,?,2
4949,'2018/02/24 12:04:56:100',17,22.150465,-43.533493,-13.263489,?,?,?,2
4950,'2018/02/24 12:04:56:138',17,22.204208,-44.231045,-12.677063,?,?,?,2
4951,'2018/02/24 12:04:56:171',17,22.577684,-44.103031,-12.697601,?,?,?,2
4952,'2018/02/24 12:04:56:208',17,23.03997,-43.334976,-13.265045,?,?,?,2
4953,'2018/02/24 12:04:56:239',17,23.332331,-42.559166,-13.892105,?,?,?,2
4954,'2018/02/24 12:04:56:265',17,23.376297,-41.17667,-15.054062,?,?,?,2
4955,'2018/02/24 12:04:56:296',17,23.338737,-40.421619,-15.742752,?,?,?,2
4956,'2018/02/24 12:04:56:336',17,23.148781,-39.727276,-16.421585,?,?,?,2
4957,'2018/02/24 12:04:56:368',17,22.846167,-39.023823,-17.332092,?,?,?,2
4958,'2018/02/24 12:04:56:410',17,21.637861,-38.576214,-18.587646,?,?,?,2
4959,'2018/02/24 12:04:56:432',17,20.213242,-35.810444,-20.196564,?,?,?,2
4960,'2018/02/24 12:04:56:466',17,19.611767,-32.047569,-22.255325,?,?,?,2
4961,'2018/02/24 12:04:56:499',17,19.362103,-30.397541,-23.152985,?,?,?,2
4962,'2018/02/24 12:04:56:537',17,19.126591,-29.315586,-23.703934,?,?,?,2
4963,'2018/02/24 12:04:56:568',17,18.999336,-28.666494,-24.042877,?,?,?,2
4964,'2018/02/24 12:04:56:600',17,19.005035,-28.259312,-24.217606,?,?,?,2
4965,'2018/02/24 12:04:56:639',17,19.273453,-28.204891,-24.196945,?,?,?,2
4966,'2018/02/24 12:04:56:664',17,19.467129,-27.973265,-24.121964,?,?,?,2
4967,'2018/02/24 12:04:56:699',17,18.752579,-47.593235,-0.67598,?,?,?,2
4968,'2018/02/24 12:04:56:736',17,21.566626,-48.121819,-11.517136,?,?,?,2
4969,'2018/02/24 12:04:56:768',17,23.195635,-44.160072,-13.910873,?,?,?,2
4970,'2018/02/24 12:04:56:805',17,23.870987,-44.462177,-14.389709,?,?,?,2
4971,'2018/02/24 12:04:56:839',17,24.462791,-43.637623,-15.639008,?,?,?,2
4972,'2018/02/24 12:04:56:864',17,24.510914,-42.320679,-16.689087,?,?,?,2
4973,'2018/02/24 12:04:56:907',17,23.883221,-44.675629,-17.415436,?,?,?,2
4974,'2018/02/24 12:04:56:936',17,23.553097,-45.793217,-17.764618,?,?,?,2
4975,'2018/02/24 12:04:56:967',17,22.336727,-41.509361,-19.305908,?,?,?,2
4976,'2018/02/24 12:04:57:009',17,20.689236,-33.718616,-22.083466,?,?,?,2
4977,'2018/02/24 12:04:57:034',17,19.767345,-28.619329,-23.647903,?,?,?,2
4978,'2018/02/24 12:04:57:067',17,19.416466,-26.921087,-24.268051,?,?,?,2
4979,'2018/02/24 12:04:57:106',17,19.884636,-31.061554,-21.884399,?,?,?,2
4980,'2018/02/24 12:04:57:136',17,19.564781,-29.138542,-24.214752,?,?,?,2
4981,'2018/02/24 12:04:57:167',17,20.380304,-32.739216,-22.958633,?,?,?,2
4982,'2018/02/24 12:04:57:205',17,20.532177,-32.852142,-23.13295,?,?,?,2
4983,'2018/02/24 12:04:57:236',17,20.566406,-32.795357,-23.307693,?,?,?,2
4984,'2018/02/24 12:04:57:264',17,21.022045,-37.141178,-20.596909,?,?,?,2
4985,'2018/02/24 12:04:57:305',17,22.514374,-44.661957,-18.156616,?,?,?,2
4986,'2018/02/24 12:04:57:338',17,22.828766,-45.132423,-17.474533,?,?,?,2
4987,'2018/02/24 12:04:57:368',17,23.123913,-45.229294,-17.009979,?,?,?,2
4988,'2018/02/24 12:04:57:408',17,23.444054,-46.000191,-16.280884,?,?,?,2
4989,'2018/02/24 12:04:57:439',17,23.614285,-45.704231,-15.908112,?,?,?,2
4990,'2018/02/24 12:04:57:468',17,23.697945,-45.231377,-15.695358,?,?,?,2
4991,'2018/02/24 12:04:57:505',17,23.722694,-44.763508,-15.592941,?,?,?,2
4992,'2018/02/24 12:04:57:536',17,23.715942,-44.35836,-15.559738,?,?,?,2
4993,'2018/02/24 12:04:57:566',17,23.728466,-44.215454,-15.559067,?,?,?,2
4994,'2018/02/24 12:04:57:605',17,23.728024,-44.110233,-15.596542,?,?,?,2
4995,'2018/02/24 12:04:57:641',17,24.01708,-44.490726,-15.748627,?,?,?,2
4996,'2018/02/24 12:04:57:672',17,24.003752,-47.739819,-16.007965,?,?,?,2
4997,'2018/02/24 12:04:57:703',17,23.953096,-50.764523,-16.222549,?,?,?,2
4998,'2018/02/24 12:04:57:736',17,23.960732,-51.713898,-16.284134,?,?,?,2
4999,'2018/02/24 12:04:57:766',17,23.976986,-52.325588,-16.326889,?,?,?,2
5000,'2018/02/24 12:04:57:805',17,24.019096,-52.778938,-16.340775,?,?,?,2
5001,'2018/02/24 12:04:57:842',17,24.112053,-53.090168,-16.30925,?,?,?,2
5002,'2018/02/24 12:04:57:870',17,24.250973,-53.276299,-16.225861,?,?,?,2
5003,'2018/02/24 12:04:57:905',17,25.272953,-43.588192,-14.597839,?,?,?,2
5004,'2018/02/24 12:04:57:938',17,25.695509,-39.658173,-13.869629,?,?,?,2
5005,'2018/02/24 12:04:57:965',17,25.919083,-37.744785,-13.523926,?,?,?,2
5006,'2018/02/24 12:04:58:005',17,26.064779,-36.614563,-13.310059,?,?,?,2
5007,'2018/02/24 12:04:58:041',17,26.186031,-36.393078,-13.222931,?,?,?,2
5008,'2018/02/24 12:04:58:071',17,26.29673,-37.033726,-13.222427,?,?,?,2
5009,'2018/02/24 12:04:58:106',17,26.407383,-37.951248,-13.231308,?,?,?,2
5010,'2018/02/24 12:04:58:132',17,26.516407,-38.861454,-13.195969,?,?,?,2
5011,'2018/02/24 12:04:58:174',17,26.619257,-39.57851,-13.145401,?,?,?,2
5012,'2018/02/24 12:04:58:201',17,26.698587,-40.081551,-13.112473,?,?,?,2
5013,'2018/02/24 12:04:58:241',17,26.757021,-40.432209,-13.095886,?,?,?,2
5014,'2018/02/24 12:04:58:270',17,26.803499,-40.697918,-13.094894,?,?,?,2
5015,'2018/02/24 12:04:58:300',17,26.827833,-40.900318,-13.11586,?,?,?,2
5016,'2018/02/24 12:04:58:337',17,26.825565,-41.067211,-13.170349,?,?,?,2
5017,'2018/02/24 12:04:58:375',17,26.757425,-41.210915,-13.318542,?,?,?,2
5018,'2018/02/24 12:04:58:405',17,26.586376,-41.325317,-13.547592,?,?,?,2
5019,'2018/02/24 12:04:58:433',17,26.369764,-41.393173,-13.86142,?,?,?,2
5020,'2018/02/24 12:04:58:477',17,26.096731,-41.43671,-14.217178,?,?,?,2
5021,'2018/02/24 12:04:58:501',17,25.758419,-41.41608,-14.708511,?,?,?,2
5022,'2018/02/24 12:04:58:537',17,25.400675,-41.350815,-15.246094,?,?,?,2
5023,'2018/02/24 12:04:58:573',17,24.425053,-39.415062,-18.226532,?,?,?,2
5024,'2018/02/24 12:04:58:605',17,23.981964,-38.56348,-19.533371,?,?,?,2
5025,'2018/02/24 12:04:58:639',17,23.731567,-38.113678,-20.258743,?,?,?,2
5026,'2018/02/24 12:04:58:678',17,23.55921,-37.837872,-20.739349,?,?,?,2
5027,'2018/02/24 12:04:58:706',17,23.429638,-37.652134,-21.089508,?,?,?,2
5028,'2018/02/24 12:04:58:732',17,23.304001,-37.537376,-21.354034,?,?,?,2
5029,'2018/02/24 12:04:58:776',17,23.161558,-37.475983,-21.56424,?,?,?,2
5030,'2018/02/24 12:04:58:805',17,23.008083,-37.464424,-21.751999,?,?,?,2
5031,'2018/02/24 12:04:58:837',17,22.817406,-37.45097,-21.967743,?,?,?,2
5032,'2018/02/24 12:04:58:874',17,22.492743,-37.328754,-22.377823,?,?,?,2
